Date,Open,High,Low,Close,Volume,Market Cap,Currency
12/2/2018,5.27,5.43,5.2,5.25,"11,848,313","686,750,930",$
12/1/2018,5.09,5.42,5.01,5.29,"12,291,155","691,761,389",$
11/30/2018,5.37,5.43,4.95,5.08,"10,699,024","664,273,799",$
11/29/2018,5.35,5.6,5.15,5.35,"13,027,940","699,335,928",$
11/28/2018,4.9,5.47,4.9,5.34,"15,392,800","698,070,712",$
11/27/2018,4.91,4.95,4.68,4.91,"9,050,190","642,623,575",$
11/26/2018,5.18,5.26,4.67,4.93,"10,132,300","644,376,285",$
11/25/2018,5.09,5.28,4.44,5.18,"12,236,300","677,616,315",$
11/24/2018,5.56,5.67,4.72,5.12,"11,938,900","669,075,120",$
11/23/2018,5.74,5.77,5.42,5.56,"9,943,370","726,908,037",$
11/22/2018,6.21,6.23,5.76,5.76,"9,885,300","752,821,997",$
11/21/2018,5.8,6.2,5.57,6.2,"14,208,800","810,831,494",$
11/20/2018,6.61,6.76,5.55,5.76,"25,989,200","753,431,522",$
11/19/2018,8,8.01,6.6,6.63,"21,567,100","867,472,829",$
11/18/2018,7.74,8.03,7.73,8,"13,784,000","1,046,363,128",$
11/17/2018,7.9,7.9,7.61,7.72,"16,973,900","1,009,535,273",$
11/16/2018,8.18,8.21,7.8,7.88,"18,869,500","1,031,284,583",$
11/15/2018,8.41,8.46,7.75,8.18,"19,131,700","1,070,574,081",$
11/14/2018,9.22,9.23,8.14,8.41,"19,518,100","1,099,631,149",$
11/13/2018,9.37,9.47,9.19,9.25,"17,068,400","1,209,685,693",$
11/12/2018,9.49,9.52,9.27,9.36,"19,452,700","1,224,441,164",$
11/11/2018,9.57,9.58,9.35,9.47,"18,889,600","1,238,146,316",$
11/10/2018,9.55,9.64,9.51,9.56,"18,550,600","1,250,117,069",$
11/9/2018,9.64,9.67,9.49,9.55,"18,859,800","1,249,682,815",$
11/8/2018,9.81,9.83,9.62,9.65,"21,877,100","1,262,337,649",$
11/7/2018,9.8,9.88,9.77,9.82,"23,433,700","1,284,047,719",$
11/6/2018,9.71,9.78,9.62,9.78,"24,810,200","1,278,317,401",$
11/5/2018,9.59,9.77,9.58,9.67,"21,103,300","1,265,157,682",$
11/4/2018,9.53,9.74,9.49,9.63,"24,079,700","1,259,275,637",$
11/3/2018,9.59,9.63,9.49,9.53,"19,663,500","1,246,544,940",$
11/2/2018,9.53,9.61,9.48,9.57,"21,304,800","1,252,152,306",$
11/1/2018,9.37,9.63,9.34,9.55,"19,690,100","1,249,031,435",$
10/31/2018,9.4,9.42,9.31,9.36,"21,398,200","1,224,930,353",$
10/30/2018,9.4,9.47,9.35,9.39,"24,305,700","1,227,818,402",$
10/29/2018,9.64,9.68,9.34,9.4,"24,583,200","1,229,856,255",$
10/28/2018,9.67,9.71,9.59,9.67,"24,760,500","1,264,409,510",$
10/27/2018,9.7,9.73,9.63,9.65,"22,943,000","1,262,795,447",$
10/26/2018,9.68,9.73,9.62,9.7,"24,495,800","1,269,103,898",$
10/25/2018,9.73,9.75,9.64,9.69,"25,207,400","1,267,743,585",$
10/24/2018,9.78,9.82,9.71,9.75,"26,652,600","1,274,681,180",$
10/23/2018,9.7,9.86,9.68,9.8,"30,852,200","1,282,236,149",$
10/22/2018,9.72,9.84,9.65,9.73,"27,599,800","1,272,265,317",$
10/21/2018,9.76,9.87,9.68,9.74,"25,790,200","1,274,416,966",$
10/20/2018,9.76,9.79,9.68,9.75,"23,972,200","1,275,898,922",$
10/19/2018,9.72,9.79,9.63,9.77,"24,658,400","1,277,484,210",$
10/18/2018,9.93,9.96,9.64,9.72,"29,790,800","1,270,922,008",$
10/17/2018,10.03,10.03,9.82,9.9,"35,325,400","1,295,497,891",$
10/16/2018,10.32,10.33,9.92,10.01,"30,719,200","1,175,713,142",$
10/15/2018,9.48,10.44,9.42,10.32,"52,331,400","1,211,556,837",$
10/14/2018,9.55,9.64,9.47,9.5,"22,974,000","1,115,328,494",$
10/13/2018,9.49,9.63,9.48,9.54,"24,253,100","1,120,451,371",$
10/12/2018,9.28,9.66,9.24,9.53,"26,099,400","1,119,110,169",$
10/11/2018,10.31,10.31,9.25,9.3,"26,084,400","1,092,377,724",$
10/10/2018,10.36,10.4,10.21,10.33,"26,141,100","1,212,954,413",$
10/9/2018,10.54,10.57,10.23,10.38,"27,881,100","1,219,636,937",$
10/8/2018,10.53,10.63,10.46,10.51,"31,932,700","1,233,929,786",$
10/7/2018,10.4,10.53,10.3,10.52,"32,205,000","1,235,386,083",$
10/6/2018,10.65,10.75,10.3,10.37,"30,941,000","1,218,133,662",$
10/5/2018,10.25,10.72,10.24,10.64,"40,756,200","1,249,150,438",$
10/4/2018,10.29,10.39,10.22,10.26,"32,534,900","1,204,451,518",$
10/3/2018,10.33,10.44,10.06,10.27,"38,371,900","1,206,283,633",$
10/2/2018,9.94,10.61,9.88,10.36,"41,386,000","1,216,336,780",$
10/1/2018,10.01,10.05,9.88,9.94,"25,138,500","1,167,816,254",$
9/30/2018,10,10.04,9.85,10.02,"26,954,000","1,176,523,501",$
9/29/2018,9.96,10.03,9.76,10,"26,072,400","1,174,332,009",$
9/28/2018,10.04,10.23,9.89,9.97,"25,097,900","1,120,985,498",$
9/27/2018,9.74,10.08,9.67,10.03,"26,966,900","1,127,941,241",$
9/26/2018,9.78,9.9,9.59,9.74,"18,370,400","1,094,818,818",$
9/25/2018,10.03,10.03,9.51,9.78,"19,256,100","1,100,050,805",$
9/24/2018,10.29,10.32,9.94,10.04,"19,223,700","1,128,469,725",$
9/23/2018,10.27,10.37,10.16,10.28,"22,673,000","1,155,984,600",$
